Postal Code,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
M5X,43.6484292,-79.3822802,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
M5X,43.6484292,-79.3822802,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
M5X,43.6484292,-79.3822802,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
M5X,43.6484292,-79.3822802,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
M5X,43.6484292,-79.3822802,Craft Beer Market,43.64989,-79.378005,Beer Bar
M5X,43.6484292,-79.3822802,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
M5X,43.6484292,-79.3822802,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
M5X,43.6484292,-79.3822802,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012,Café
M5X,43.6484292,-79.3822802,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
M5X,43.6484292,-79.3822802,Kellys Landing,43.645081624120245,-79.38304962483915,Restaurant
M5X,43.6484292,-79.3822802,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
M5X,43.6484292,-79.3822802,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
M5X,43.6484292,-79.3822802,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
M5X,43.6484292,-79.3822802,Leña,43.651722,-79.379205,Latin American Restaurant
M8X,43.6536536,-79.5069436,Lambton Kingsway Outdoor Pool,43.65482054616071,-79.50923055177938,Pool
M8X,43.6536536,-79.5069436,Lambton-Kingsway Park,43.65708490159558,-79.5081446552562,Park
M8X,43.6536536,-79.5069436,Kingsway Pop's Smoke Shop,43.64958267433415,-79.50678856179694,Smoke Shop
M8X,43.6536536,-79.5069436,Humber River Falls,43.65561677331574,-79.50170233015278,River
M4Y,43.6658599,-79.3831599,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
M4Y,43.6658599,-79.3831599,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
M4Y,43.6658599,-79.3831599,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
M4Y,43.6658599,-79.3831599,Bar Volo,43.66546184849369,-79.38569158315659,Beer Bar
M4Y,43.6658599,-79.3831599,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
M4Y,43.6658599,-79.3831599,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
M4Y,43.6658599,-79.3831599,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
M4Y,43.6658599,-79.3831599,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
M4Y,43.6658599,-79.3831599,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
M4Y,43.6658599,-79.3831599,Como En Casa,43.66516,-79.384796,Mexican Restaurant
M4Y,43.6658599,-79.3831599,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
M4Y,43.6658599,-79.3831599,Hero Certified Burgers,43.66562403029978,-79.38090430769088,Burger Joint
M4Y,43.6658599,-79.3831599,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
M4Y,43.6658599,-79.3831599,T-Swirl Crepe,43.663452,-79.384125,Creperie
M4Y,43.6658599,-79.3831599,Starbucks,43.66498,-79.38051,Coffee Shop
M4Y,43.6658599,-79.3831599,Si Lom,43.66501007731949,-79.38068288199048,Thai Restaurant
M4Y,43.6658599,-79.3831599,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
M4Y,43.6658599,-79.3831599,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
M4Y,43.6658599,-79.3831599,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
M4Y,43.6658599,-79.3831599,Openmat Mixed Martial Arts,43.666171607941095,-79.3847667237342,Martial Arts School
M4Y,43.6658599,-79.3831599,Dal Moro's Fresh Pasta To Go,43.66664070494267,-79.38540023837237,Italian Restaurant
M4Y,43.6658599,-79.3831599,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
M4Y,43.6658599,-79.3831599,Bloom Cafe,43.66548,-79.38497,Dessert Shop
M4Y,43.6658599,-79.3831599,Sushi Garden,43.66485840073255,-79.38494112880176,Sushi Restaurant
M4Y,43.6658599,-79.3831599,Riddle Room,43.665881092438454,-79.38493615023397,Escape Room
M4Y,43.6658599,-79.3831599,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
M4Y,43.6658599,-79.3831599,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
M4Y,43.6658599,-79.3831599,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
M4Y,43.6658599,-79.3831599,The Keg Steakhouse + Bar,43.66675618397813,-79.37830241801962,Steakhouse
M4Y,43.6658599,-79.3831599,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
M4Y,43.6658599,-79.3831599,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
M4Y,43.6658599,-79.3831599,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
M4Y,43.6658599,-79.3831599,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
M4Y,43.6658599,-79.3831599,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
M4Y,43.6658599,-79.3831599,Bikram Yoga Yonge,43.66820532149228,-79.38578009605408,Yoga Studio
M4Y,43.6658599,-79.3831599,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
M4Y,43.6658599,-79.3831599,The Anndore House,43.66880060698211,-79.38541264736057,Hotel
M4Y,43.6658599,-79.3831599,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
M4Y,43.6658599,-79.3831599,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
M4Y,43.6658599,-79.3831599,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
M4Y,43.6658599,-79.3831599,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
M4Y,43.6658599,-79.3831599,Central YMCA,43.663083310067655,-79.38502493214878,Distribution Center
M4Y,43.6658599,-79.3831599,Rooster Coffee House,43.66965378571954,-79.379870566686,Coffee Shop
M4Y,43.6658599,-79.3831599,Wish,43.66875926600152,-79.38569365317709,Restaurant
M4Y,43.6658599,-79.3831599,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
M4Y,43.6658599,-79.3831599,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
M4Y,43.6658599,-79.3831599,Rolltation,43.669388,-79.386566,Sushi Restaurant
M4Y,43.6658599,-79.3831599,Constantine,43.668772727073986,-79.38528710685651,Mediterranean Restaurant
M4Y,43.6658599,-79.3831599,Meet Dumplings,43.6678514919191,-79.38576327152461,Chinese Restaurant
M4Y,43.6658599,-79.3831599,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
M4Y,43.6658599,-79.3831599,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
M4Y,43.6658599,-79.3831599,Tokyo Kitchen,43.66878262373862,-79.38515305215851,Japanese Restaurant
M4Y,43.6658599,-79.3831599,NC Salon +,43.66940593538455,-79.38674752555433,Health & Beauty Service
M4Y,43.6658599,-79.3831599,7 West Cafe,43.66866503275271,-79.38682953936424,Café
M4Y,43.6658599,-79.3831599,Miss Korea,43.668949890121645,-79.38616491615092,Korean Restaurant
M4Y,43.6658599,-79.3831599,H Mart,43.66933159547631,-79.38625713488061,Grocery Store
M4Y,43.6658599,-79.3831599,The Salad House,43.669508018475916,-79.38606068373156,Mediterranean Restaurant
M4Y,43.6658599,-79.3831599,Onnki Donburi,43.669757426551236,-79.3845741987884,Japanese Restaurant
M4Y,43.6658599,-79.3831599,Ritz Caribbean Food,43.66954527049821,-79.38650615702159,Caribbean Restaurant
M4Y,43.6658599,-79.3831599,Starbucks,43.668071,-79.388367,Coffee Shop
M4Y,43.6658599,-79.3831599,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
M4Y,43.6658599,-79.3831599,O. Noir,43.66914465420568,-79.38250465821741,Restaurant
M4Y,43.6658599,-79.3831599,Joe Fresh,43.661956,-79.38016,Clothing Store
M4Y,43.6658599,-79.3831599,Kokoni Izakaya,43.664181433817156,-79.38025833040214,Japanese Restaurant
M4Y,43.6658599,-79.3831599,Town Inn Suites,43.66905597213064,-79.38257311903673,Hotel
M4Y,43.6658599,-79.3831599,Church Street Garage,43.664710240695925,-79.3803316033599,Gay Bar
M4Y,43.6658599,-79.3831599,Asahi Sushi,43.66987385309732,-79.38294265075162,Sushi Restaurant
M4Y,43.6658599,-79.3831599,A&W,43.66641495866356,-79.37823495735253,Fast Food Restaurant
M4Y,43.6658599,-79.3831599,The Drink,43.66416675815651,-79.3801489917456,Coffee Shop
M4Y,43.6658599,-79.3831599,Croissant Tree,43.66957516951418,-79.3823307429487,Coffee Shop
M4Y,43.6658599,-79.3831599,Noah's Natural Foods,43.66853209575393,-79.38588463120627,Food & Drink Shop
M4Y,43.6658599,-79.3831599,Flash,43.66431873076484,-79.38019013536531,Strip Club
M4Y,43.6658599,-79.3831599,Alexander Wood Statue,43.66370219409484,-79.38030123823394,Sculpture Garden
M4Y,43.6658599,-79.3831599,Bishop and Belcher,43.67009573008565,-79.38235405899651,Pub
M4Y,43.6658599,-79.3831599,McDonald's,43.668853535621594,-79.38596211512765,Fast Food Restaurant
M4Y,43.6658599,-79.3831599,Feed Me More Pet Foods,43.6639154537487,-79.38021337647847,Pet Store
M4Y,43.6658599,-79.3831599,Petro-Canada,43.666637,-79.378028,Gas Station
M7Y,43.6627439,-79.321558,Rorschach Brewing Co.,43.6634831695922,-79.31982368639481,Brewery
M7Y,43.6627439,-79.321558,Leslieville Farmers Market,43.664901398008624,-79.31978354343948,Farmers Market
M7Y,43.6627439,-79.321558,The Sidekick,43.66448428095712,-79.3251615270421,Comic Shop
M7Y,43.6627439,-79.321558,Chino Locos,43.664653279986126,-79.32558448882219,Burrito Place
M7Y,43.6627439,-79.321558,Queen Margherita Pizza,43.664685391781596,-79.32416396716876,Pizza Place
M7Y,43.6627439,-79.321558,Chick-n-Joy,43.66518127981666,-79.32140349279904,Fast Food Restaurant
M7Y,43.6627439,-79.321558,The Green Wood,43.66472825054798,-79.32411719351869,Restaurant
M7Y,43.6627439,-79.321558,Ashbridges Bay Skatepark,43.662547867049305,-79.31563069104494,Skate Park
M7Y,43.6627439,-79.321558,East End Garden Centre & Hardware,43.664564,-79.324471,Garden Center
M7Y,43.6627439,-79.321558,Amin Car Repair Garage,43.66354387979742,-79.32013017528811,Auto Workshop
M7Y,43.6627439,-79.321558,The Ashbridge Estate,43.66469084363967,-79.32180485658496,Garden
M7Y,43.6627439,-79.321558,TTC Russell Division,43.66490791114473,-79.32255956772657,Light Rail Station
M7Y,43.6627439,-79.321558,Jonathan Ashbridge Park,43.664702,-79.319898,Park
M7Y,43.6627439,-79.321558,ONE Academy,43.66225256325049,-79.32691097259521,Gym / Fitness Center
M8Y,43.6362579,-79.4985091,Eggsmart,43.6384,-79.49943,Breakfast Spot
M8Y,43.6362579,-79.4985091,Woodford Park,43.63315249748257,-79.49626581098377,Baseball Field
M8Y,43.6362579,-79.4985091,Tornado Plumbing,43.63551608336421,-79.49275732040405,Construction & Landscaping
M8Z,43.6288408,-79.5209994,Wingporium,43.630275355081025,-79.51816911632163,Wings Joint
M8Z,43.6288408,-79.5209994,South St. Burger,43.63131374571208,-79.51840794740386,Burger Joint
M8Z,43.6288408,-79.5209994,Dollarama,43.629883,-79.518627,Discount Store
M8Z,43.6288408,-79.5209994,Healthy Planet,43.63021350898869,-79.51849539043684,Supplement Shop
M8Z,43.6288408,-79.5209994,7-Eleven,43.6291072,-79.5174309,Convenience Store
M8Z,43.6288408,-79.5209994,Artisano Bakery Café,43.63100591046913,-79.51817164574096,Bakery
M8Z,43.6288408,-79.5209994,Subway,43.63165898987162,-79.5190008585837,Sandwich Place
M8Z,43.6288408,-79.5209994,RONA,43.6293926,-79.5183198,Hardware Store
M8Z,43.6288408,-79.5209994,McDonald's,43.6300066,-79.5180412,Fast Food Restaurant
M8Z,43.6288408,-79.5209994,Jim & Maria's No Frills,43.631152,-79.518617,Grocery Store
M8Z,43.6288408,-79.5209994,Koala Tan Tanning Salon & Sunless Spa,43.63137,-79.519006,Tanning Salon
M8Z,43.6288408,-79.5209994,Once Upon A Child,43.63107450118501,-79.51828995238323,Kids Store
M8Z,43.6288408,-79.5209994,Kingsway Boxing Club,43.627254438608404,-79.52668419449365,Gym
